id,eth_balance
0xd42f308a997876ddba27f8882e949853802cde3b,2.00286E+17
0xd0085d31dfb4059a3f5d722cb97ca1789a67e6bb,2.00286E+17
0xa438eddd43c200d156c464dc51c18fefb8e2e407,2.00281E+17
0xf1823c2e41f168cc62bcf45d7492a398395f878c,2.00281E+17
0x5ef32e48b4a02b1545633ec4ac4c67e90ccbea87,2.00279E+17
0xf3f59b1b38b6bcc75fbeee8f90cf90af407d0529,2.00271E+17
0x0c2ea937d7f0975a87eba1844105bfa07c43a579,2.00213E+17
0x2fcb8f5788438e99be9bcb7438cfbcd06ebc7fa3,2.00211E+17
0x57aca8b4e91302ef73266e4ccd716fe3e59ec7e1,2.00199E+17
0x2e993e71cf6756c6006e4b01351e3cb4e01f3155,2.00194E+17
0x52377bce0341fb8ea88effb674ea784caae7cf64,2.00188E+17
0x8c405c92300b92212b573d089dee356ef77a649a,2.00183E+17
0x03793603929cb8600cd1c1f62080529801516fb1,2.00182E+17
0x600abb2ff48619a981a5cc5e9ef325ba04d16239,2.00161E+17
0x00f62d173ee45f788029cf53f237e767ffc168c5,2.0015E+17
0xfe598a8f771c399cbc63179107a533eb007100c8,2.00147E+17
0x36dde1d0195c4047ba625683cb2eed39e37743bb,2.00144E+17
0x6bda56a2f77bcfaa0d5e61c236f5b0daa6802fe3,2.00131E+17
0x470c69832bb6849ad8734011e798b5af08b990fc,2.00118E+17
0xac8d5ba6ac847b00750cbc14197eff368a02126f,2.001E+17
0xd237595b479a33c7be31b9cd39e899a1353553f4,2.00094E+17
0xd8b3b6a39751c5572d0aec2d28eba999def5e6bf,2.00093E+17
0x8319f6c67535b084d79fbf6b38c7e411facc882d,2.00089E+17
0x0a9207bd371dc27c2e0b2e5decc8d4c334a6ad96,2.00088E+17
0x0a6af0bf0cb7488d8560cbbb90807a6b99fdd2da,2.0008E+17
0x07b41f8c4cfb61ea23d65bbd8787a5ee1c5a5653,2.00077E+17
0x4e3c1035f7c2c3e08e62b6f38191b382a85de941,2.00067E+17
0xe1a08653bef4f2ff9eccf0764ae452c46591892b,2.00066E+17
0xbdc3335bca198d513bfe1dc8f3bc4c4b7a0eff1a,2.00059E+17
0x01e566011968edc1127f5946eab7c8d5d222d81d,2.00055E+17
0x08ec6126bf7f5a12ce51c0196c82e4fc4dad5e5a,2.00053E+17
0x0c4a82b4d7273069a8a05e81165f57fa8d5aa58d,2.00047E+17
0x0728cd66b6d0172c0d755f9954e86550a17306eb,2.00046E+17
0x88555e66648a526bdfad94ee0a2e73381f5930ec,2.00045E+17
0x4423056ae89ded3fdb338fd2df5966b83b14017a,2.00044E+17
0x86f61b10add852c666473578cdbc2fb53b863c8a,2.00039E+17
0x7e45fdf0b9eea60afe9d00e5c80182b8e742109a,2.00037E+17
0xecd3f66df0d4357d5607e80b09ab82778d1e8790,2.00031E+17
0xe8908afd9446087cb61e8874d330fb02182aef1a,2.00029E+17
0x917a496b4d5b7e530af61fedb9573d53825db413,2.00027E+17
0x9737e8ed903af6117c67097e2e30bac35f53423a,2.00025E+17
0x42ee9ec265334d2ca43b08a92386c2fce4b43714,2.00024E+17
0xcd559c791eb4d7e00b9eeeef10b9ab53662e9b4a,2.00023E+17
0x6f33ecf3d73294cb23f0ccb55ca31c9ec32f5553,2.0001E+17
0x6b801416014c3bb71450f19c351c482449ef508f,2.00005E+17
0x1b00d1124b64c23f0da20ea36b45820635f6bb23,2.00004E+17
0x3dd7bf826f492994fa9bc9a585714684f42a0a45,2.00004E+17
0x0703d3c053bf64f73f73e9ee2385dc5018165ab0,2E+17
0x09ed9ad4977bf5ff08b92ff2d5acac9fbd16f544,2E+17
0x0ac5d26bb7528589026408942abcf5b81115a44e,2E+17
0x16df2dc24d3e052ab7f73fe81bec77c012705ae6,2E+17
0x1a686f7aa042d34f05357ac04c412b33a97a1bfd,2E+17
0x299349e9d4efb92a8b851bfd94184a71ee7e8a20,2E+17
0x294dc19a2aa63570b427aab395a5b6cb29a7c53a,2E+17
0x3baa8d38380e0fc8ed2fbecdff865f15e57adfc5,2E+17
0x3bf348d6d860f574d0e1809c91e9588221e7c909,2E+17
0x3e8e68fd7156acd339b1734b8e99744c9d4a9a5b,2E+17
0x4301aa25d1bbea61665857154d8515a4b8ab647a,2E+17
0x0c33c4b0bc7db0c5f14c62eb8c737894c9df6987,2E+17
0x08db0301508cd9aee5b7a938e7f1890eb41533a1,2E+17
0x54209fd6b35c806aa92a34a9d9dc58e93b2836b2,2E+17
0x55fc7a5513a1c5a59f4528914efa8a746edd1eed,2E+17
0x6085b86d1dc61a130e28c118b8486922999365ef,2E+17
0x6cb61813083d5e04a956e6938b77fb8284ce2702,2E+17
0x7d8819cff60fb232ab85139c7e3acf184d75e9eb,2E+17
0x8aca180be2ca011f1fc64e365b650660890181ce,2E+17
0x89e4e17e5a4d7c22f5731c11aee9496a09123725,2E+17
0x983d579853e777b97acb48d7939737bd9a2bf082,2E+17
0x9e771919b8f43887b4551ce93b7b18d51bacda42,2E+17
0xa491188dcd58b8639ba00ec559bdd316b8929e73,2E+17
0xa7bdf4f070e5d3c90b4adecba49cbcf9fcdda30b,2E+17
0x9e8c034004e13248442cf035b567cf798895fefe,2E+17
0x9e2bd7ef49ce96098f1033a1890d668b863ad5ff,2E+17
0xa770e5595ca5d37fb69493b907cb9c2688d8a0ef,2E+17
0xac430f4a689cba7ae17740eb5b073faebf665a26,2E+17
0xc1d05c5076682f7fa494cea1a7ddbac443627806,2E+17
0xc19c9eda2e794411a3058b8050923f1f29071f06,2E+17
0xb1094a697e1bcee37cea633d132a550aea68f83c,2E+17
0xc6ebbc9eb90b82bb88510d718f24696211368d72,2E+17
0xcdd42a916a57bdcbb03817915f8ef4ca5e5b43c2,2E+17
0xd59d16b4d24efcf97b05f20b85d59079b8939528,2E+17
0xdd7e47dc55b22f50992dab6512adc526a6a4d7b8,2E+17
0xe478676c83240ee735b1b4561eec8e008ca9bbe3,2E+17
0xef1bf0294fc0594e3e9c567e02d45ad67175e761,2E+17
0xeb103a4c23cdeca9997803e5c31efe8ebb2e35fe,2E+17
0xad5480ee82ae9a917eb98b789dbc40074cf16c74,2E+17
0x0b85b73b2d872983650468168bff24755c9156fb,1.99965E+17
0xc4daeafcd6e1ae6c146b36703cc735aa5d79efc6,1.9993E+17
0x181d2166e17e286868c780edcd8192e10ddd66bc,1.99876E+17
0x1d431949144c75039c7b0d51fb1c358a5bb9d70c,1.99805E+17
0x898469808b0709ab7a31de2808e305e51e1cc5b0,1.9978E+17
0x0444fd2d96d385efcd7e12243ccb0c1b722cf410,1.99647E+17
0x2d1156477c9529dbd722fbbbfac25d1fbea9e663,1.9958E+17
0xb615536279b82eabe7eab9ce347315fc00c24cff,1.99523E+17
0x022a7410a3ade2b9ffbf59e6cadb2f20f5fe36e9,1.995E+17
0xe2c9e8c6f92bff7baa8f366499925885851f76eb,1.99366E+17
0x3b2a1f37be5414885a1b8b432cffa47fd1c0d378,1.99276E+17
0x05ff00f58c7ea71a1964fd30ec84abc8025e3491,1.99254E+17
0x596a49c44d079118a3eccba84b3130eb989d0636,1.99076E+17
0x3332ddb96f4feb0659c46bd92b89c0efcc6a7462,1.99E+17
0x0a57db6eec4eec09526d22ee81fddf09bd99d133,1.98792E+17
0x43165bc741492a31e2cddb4ba7789a8c92d9a992,1.9878E+17
0x8920bd4db8e4926f75ccef333280ef1bf9657ef5,1.98636E+17
0x8e0495d0a1e7101c401d5c6902575000abaf6006,1.98556E+17
0x046b0bdabaaf6d9ff359480100501de50386944d,1.98504E+17
0x70518b6f2730a0b3cb13fafe4822f5cf9036af44,1.984E+17
0x8ed337a5c434285c2a2feb30628e4c15933e5b59,1.98389E+17
0xbf7f8a50dab8690ba3f14676f3ae54042ea94985,1.98379E+17
0xa62d3d1536c398a03bc4514f3f6abec0efe55cc1,1.98332E+17
0x0530151d2415d835e9e766b7a1f98332e0d561a3,1.98095E+17
0x353a8c442183d789ab2278ccb94185a1791fd71a,1.98E+17
0xe024b7e5441ec65c2e5e71fbe15fa1ff7bbbdde0,1.97813E+17
0x0c6a570ddbda4606be28d37f69e17bc9d5911561,1.97778E+17
0x405155baa97eb1fdc9ade88eebccb3b149621a4e,1.97632E+17
0xb1d81cc92327314b643fda728760ef86c29945f1,1.97482E+17
0x541cb41092abdc07a66ba404ca3f3d265ef90402,1.97438E+17
0xce42476f8eb6dd942e3dec1432df539854302db2,1.97289E+17
0x0b8351191ff1a43183941e03d05491bcf4c10c35,1.97212E+17
0x2f927dd33ed6aa307fba553d7dc5cb0bc338591d,1.96804E+17
0xa3e2d52a2529d9b824b945d5b3b4d49afcd6e7f1,1.96583E+17
0x22d4d70a1c77c3ed302e43d90db74598f55d9376,1.96462E+17
0xd1f1c0c97f40432d72716765c2a3d7faae0fc842,1.96236E+17
0xb5814a9240d3ee9da29a75a126e98b3be38f4075,1.9622E+17
0x318f5a6f7a62eaea3b2efe610e5a1db9a776a278,1.96088E+17
0xc5494c64e488ecb0159c8a86b3f8efa5d97b55cd,1.96E+17
0x86d78182204ff429f88426f8788cf0f48ce627ca,1.9553E+17
0x42f239b8174add2ed62be2da9b0e7db93eb19698,1.95467E+17
0xb200ca47ecaaeff8de372aa3260089953a97be59,1.95412E+17
0x5277e79191e1ce772e6b73845b0fa22020fc7f93,1.954E+17
0x2843b780139a8f608de51c5fd9db725dfe6648b9,1.95E+17
0x7476ec4626523b70adb0071340f548d1902ae1a4,1.95E+17
0x870605bddc9d0ff5c18ba9fd9426511a6815cda9,1.94654E+17
0x09f726519cc3eb714f5ee4c9d981f4947115b4d7,1.94424E+17
0x8cc1f69cf9582ef37ac393e56f2d640e08ab5e6b,1.943E+17
0x741db3dd9cc848d26aee6e1d200c657b8a1702c6,1.94035E+17
0x925fa4d90014b016358d3b22d1384b908e2bf5a0,1.94007E+17
0xe81955bc9a88408dc9570da3c2b9c4b6c0654924,1.94E+17
0x7ea549b4088b6e1bbbd3d89fd935fa55fb5edc11,1.937E+17
0x49e56cf3906c7c7d24c07cb3b7984a96d400f62a,1.9364E+17
0xa8886edc171729c934068303586e6944ba1eb5e8,1.93614E+17
0x5bac766f22c7421ed5a705c498f1d67d4ca8612d,1.93E+17
0xc964e27d234d4181cc789e114fb7850b0d1034c8,1.92939E+17
0x7f8b98ab40056811309d22b05ef331b99e7a1915,1.92833E+17
0x0be538a17aecba53605549e2ec8b75cd454aa63d,1.92635E+17
0x0e7e02b3aa79c9614f3b5bb83e3b76ad3b15168f,1.92564E+17
0x3b8a1089fb4832343e7981fef844a125cd6acb77,1.92493E+17
0x38a4495498899616f064ca9250d4704ead39feba,1.92089E+17
0xb5af580d0b8abcdd924dea1b2a369f295089629a,1.9195E+17
0xed27fb9f87f03d87feb462d44e3730eeecca659a,1.91948E+17
0x3e6f1ad069bffe72e79078b6b4abe4dfd7db4f96,1.91939E+17
0x0909aef276895a7f9f87cd5dfbe05d1bfb11af24,1.91863E+17
0x5b3fd00c1316cbef8898bfaaab5f6c3c252bcc7f,1.91674E+17
0x1862634a2a57eee51154409f644b36c7372cc1d6,1.91467E+17
0x1b7c26e457148dded9b477eab3043f72a66c6ff7,1.90785E+17
0x19a7686add081cb646c58d6c994151b34a4c2fe6,1.90541E+17
0xef6ce16f782751da1a3e02110548ff8daca34474,1.90484E+17
0xf7c9d43a4d6479961f7ebca8d4b8e991064cec11,1.90161E+17
0xd53171593fdce90587b3c82c09ff6fb171dd4c45,1.9E+17
0x007b13d557054c35e74aa56b267aa9021b05e14d,1.9E+17
0x0e89702469b689382a97110781a10da46a95aa73,1.9E+17
0x1e6db894fce8c6e555daa52730125712aed59464,1.9E+17
0x23a23053ca1f04543395a27ce72f9d688d6222ca,1.9E+17
0xab133c702014580f2df7b09ed28ffe7f9a94caef,1.9E+17
0xbe61519311881f96ebca9d5d42cde558d92441df,1.9E+17
0xaad7bac3517d00fe58c3c21531a286a2a815ba41,1.9E+17
0x051ebee4765369a50f6ada9f60152970d868fbfd,1.89747E+17
0xddaf47fbf372c134a7ee5e47997d110ca7b50baa,1.89414E+17
0x71ebb19a01ad9c11fa589029df34ca168f216d40,1.89115E+17
0xfa8ce1914e89d66e8428bd76ffea997f68274999,1.8911E+17
0xfb6c7c029be32d0bb37f7e7ace34f000bb078e62,1.88932E+17
0x0ddb01845584c1c1461a0ab6d20a2fa68e23882e,1.88496E+17
0x1d0f04fc01acae920bd1c9309c1fa56d0e4daa12,1.87726E+17
0xcd83ddff5d2ad69bb6d199448fca53ff560787a5,1.87712E+17
0x2c122b2e1c4d5d25cd2dc79f6a0c53a7a344f53f,1.87701E+17
0xa53642a29ed103230c32c8ea9594590c7be46737,1.875E+17
0x6f48fc9238fb3bbc783615f001eb9759b9c6aba5,1.87108E+17
0xd8e7029387a383e0553fbb40b3ab2670489e5dd5,1.8705E+17
0x3b9e0582d9a107f564df9bf81936397f0afbf434,1.86338E+17
0x04158083bb3d900abfa98c3d86859a82a707a56c,1.863E+17
0x96a4704ce5d918d0db887f032e4b260d0d9fb7fc,1.862E+17
0x00ccdf9ab07825084dd3903f59280ca2e8771c14,1.86095E+17
0x227a0608fe59095c1a3454fa4bb4056b806c0c8f,1.85885E+17
0x6a1dadc702bbfba420510cdc467240ac0a5906b7,1.85666E+17
0x016dc0fdc953d3b36c220aa4a05c6b298e5bfc28,1.85442E+17
0x2daf28e9e172065b78e4d59477660275c6366ec4,1.8542E+17
0x0780b5bf54fe004331175f62879bb2ade6ea16d8,1.85405E+17
0xba3a2fb9c26b8c67eee4c897b8e09c35ed3cea34,1.85091E+17
0xc209493788a9bdc30af0da8872cb3ef985ddab5f,1.85061E+17
0x05062d3f7d7d5de08f93cfb941b3fb924fa7f385,1.85027E+17
0x8d89441a904a61de4109b9b9f193d756338d31fb,1.85E+17
0x22e21fa39fb09b0afd6ac1db2a8b9eac06df1d53,1.8464E+17
0x02d71b828bb864e0cbdd67f724ad544f6e99db4c,1.84569E+17
0x11825919e9f47305f60af58229c964d67e2326a2,1.84525E+17
0xe0d25e8092c480e2a44029543bd3640c46d735d5,1.84492E+17
0xdbec92c40d5fa709b55a39a2970be40bc770549f,1.84419E+17
0x3f605a18dd6a59ec4b049a52e37ec0e5e7010684,1.83846E+17
0x00c12a169e7520298bc767261798b06535f330fd,1.83834E+17
0x245178cec23fc1b18a00828fac4d598acf2922c6,1.83753E+17
0xaeaad7708e67f847b08a5e70949bfec00aa54421,1.83305E+17
0x0abe3f4d811d67b36a6523ee4242c09712d9cd68,1.82937E+17
0x93751cc69eb3fa9bfd8215354f8a7fc12dd7cc19,1.82811E+17
0x55170b6c3fb6300d4ebd3c99c642ed4de4b60d29,1.82624E+17
0x55f125d77fded6a557f6a57772a086c4a7e94426,1.82447E+17
0x80f512fe56a058cb8970d80fed82e56bd2335c98,1.82266E+17
0x562c6aa515364673de2ec8e49657eebfcfd667af,1.81567E+17
0xb0906dd50f7d7906b9555695174e18160aec1c47,1.80168E+17
0x633ac34a12608b6ae013a87a40199d38e1749f25,1.80157E+17
0x78e9ea079e21fe4e51a3723fb0bbe5397c11de90,1.80146E+17
0xaadf40290ac730a7c0d4a7856feead8f1b2128ed,1.80101E+17
0xe1eae40267822698b6e1adda4b06ad8618541436,1.8005E+17
0x283bfcc544ecd657890a94bdae0e5ff5905c9169,1.8E+17
0x0b988e8e3b8c1dcd17507ad8e23d84631e47db37,1.8E+17
0x20e2eb40c983542c3228f2d55508d7b161e1cb8a,1.8E+17
0x5c5d1677baf87898db7dfff5b51d17e7e8df0a39,1.8E+17
0xb6c2d6551678e7e6b79c0c4957253694acbf7f78,1.8E+17
0xd584e73dcd03d03ed7f4d4425356456b3aefb881,1.8E+17
0xcf7eafcb84eb8aa863dfbc73bd47ca77e65bfcea,1.79151E+17
0x4b532591cba594396fb7cc62deaefb4498299bd2,1.79004E+17
0x2820209a8b389e167aa91013841c0adddb6af5c4,1.78598E+17
0x71113daa4e802291846856c65207b65d0d751990,1.78195E+17
0x061bc0c2d309b5696956a3e0c37081e394f07b43,1.77915E+17
0x8868202c6b547d73bafaca8bff6b2021d05e63ea,1.779E+17
0xc1b5b6cf85c3b89dd70bd9c14d57fa3df9a5f1b9,1.77489E+17
0x21b4321eb47a350a9041790cfc85b732bb6d065a,1.77387E+17
0xbb9674edacc52f8f473c154697b22e548f9d75e7,1.77197E+17
0x3f8ea1d0a3b2b4ccaa25628b9333677230a0c5f4,1.77E+17
0xd51fdea586a17dd45e1519197497d16e93381120,1.77E+17
0x795f715749b99592d3ce5bcf596bd4dfcf0f63c9,1.76818E+17
0xdfc3d289ddd1919ab569fa873a2b8c8277e0cca7,1.76587E+17
0x21ec5d47302ea4eb7893a690d085326e44fc3096,1.76553E+17
0x3bd39923948b752f2b561da8359e41172d0915b3,1.76514E+17
0xc6929acc9b4db8d8c9e7eebd6f1344ab923926f8,1.76389E+17
0x281618e888e3f48cfeee52d40633d2734b157ac6,1.76285E+17
0xe4de566535fc69efc494f3f4f288b2b3b515ca0c,1.76075E+17
0x5a5f37e8c22532d3f50e42cd3913806b394331bd,1.75827E+17
0x719131a185687552294cd6319659d2be4d1e42e1,1.75715E+17
0xf8572184b8029d5948c2adeaa04cec863aa183dc,1.75677E+17
0x527aa97c8e7190035afbf9ce11e35d6b25f78c24,1.75392E+17
0xd08cd9db38578821b24d66e405a9d774ecb5eb5d,1.75031E+17
0x40f56a91db101b149c7d9e3bf210480b01ccff96,1.75E+17
0x9d922d9cad27b597c59877a3a7a99e0c41226a91,1.75E+17
0xd4aa6a82fb1792c399a7319bd611c8eddbddd869,1.74577E+17
0x9f614fe447ea28f7c1bd4902c84fe3f33eb02c9e,1.74412E+17
0xe2ad370b959c53bdf83ebf2f1d346cce28b571ab,1.7406E+17
0xd37b5a19cee1dcc787d4e68195c19076e59fa59d,1.74048E+17
0x113f3ea574e08d784ff1eb4a4641b1ff7c02bdaa,1.73761E+17
0x94f00362a2380f5ecfc5ab618894a1cb5574c72c,1.73607E+17
0x04bb6d2adf185ea062d2f9790e211f347135b944,1.7334E+17
0x3d549dd93890d49ab3f72fac82f9b080d80b0d9c,1.73E+17
0x63de197a26c74a0fb0323bb4e9e798bf0ad5ed72,1.72874E+17
0x7bf7f6156dc245133ea11af8838d404700f0b84a,1.72798E+17
0x23310ad097a8c811369eacbda2f8785177c17abc,1.72705E+17
0xc9b81f4db7527e5790b3395055e25d6fc7c6ce60,1.72597E+17
0xdf6e908aa12e0ff597d2095f5b97dbdc3e571359,1.72469E+17
0x195f9f048f7af2461b8fa18441b851b6b8712ff9,1.72299E+17
0x5310b2400a73856e90ec7d8b0d3f8f96434e27d8,1.72256E+17
0xc6eab3372e54a7a7a2cc659d5b84d1e72f2a97ec,1.7207E+17
0xaef17181488008faa1d3c8c3fcbce63f6f9e6bb3,1.71818E+17
0x67bce3ddfd4df1b4f5c1e0cbba573526a4969d67,1.70743E+17
0x6f531b11f9df38cc68cc4988a764bcec2eccea63,1.7048E+17
0x0fec2af89f915c6abcf9e3272214b3b0b7b09695,1.70077E+17
0x0a4e76e9e118b017a0055e2c5d9d6866bcc51c0f,1.7E+17
0x5b2014e85f0cce4e1f8664bfa4c0332f17e789c9,1.7E+17
0xbb932740736dcb8186cce4f6972efa4af688a9fa,1.69164E+17
0x3b20754c7c6584c41755b6359e1f7bf7a73fc740,1.68902E+17
0x0cd74a6a461fc9d579224be54e22c34e23cbfba3,1.68628E+17
0x2046376e6cffe52dcfa71eba1ec0f0a4d3bf7ba7,1.6854E+17
0xb8c773e8c482ff2de39c9312d32b326cb89f0c9e,1.683E+17
0x78e09c39b81746a46f52042d3001d051322e269c,1.68096E+17
0xcc1fb812c88f5c8adcf5fafb584740d2799afc03,1.67879E+17
0x0aefd6c2b0f3a4f22585267bea7dbb70de724e81,1.67338E+17
0x28c1ae1d504d0b6b889e0a02c39e08b878356c32,1.66908E+17
0x999b96af2d6330b12be6aebac424dea8e3587153,1.66575E+17
0xc1e0bf43e6c04310652b536763da7fc5a63c2881,1.66244E+17
0x9fda4881b4a2f0ee5b9638f43be8492d2884d91d,1.66164E+17
0x76abd2e459beca1df24ebba0810a80137ba90ed7,1.65226E+17
0xbe2def6bf4a3f9dc3ead53b8ed9e884d960b6aed,1.64783E+17
0x4a2d547725c4f5c4b9108346f6d20392f1a3932c,1.64491E+17
0x98abee963ef4a3f1b245ab0a4ce6af345539d4b9,1.64277E+17
0x8763504b22d1064e9b1b34438158bc9afca511cc,1.63799E+17
0x2a996382c8e3aa57c05cdcb06e7ff78645bc148f,1.63E+17
0xe088570703638441c9dd213b0fd36bd9a1a8f820,1.62663E+17
0xd0b603a49c6c01c8bee4f5cc7c8743a0209b89de,1.62E+17
0x4a5f424b3e7c3037b75f54313ba5fc0dab087370,1.61643E+17
0x4df42be322729479e02e4de7823f111768a94db7,1.61526E+17
0x7b7c6b31b0615550d83f3296dcb097a3d60dd7e6,1.61446E+17
0x0c29ff75efb9cdd45799084a3f193fa81030596b,1.60843E+17
0x2af7f595fe030b33c444b5bcac578d2777d4a912,1.60758E+17
0x76a281c8ab8cb7406f7cc810cf80029c36151878,1.60708E+17
0x7a0f7459cd70b3f752d1b611fd69e0c063bc5e85,1.60477E+17
0x93a2e83b8b171287402415594aab75e91ebbbf66,1.60407E+17
0x190ce6f175254997f5d2eb632c718c98de34ac84,1.6026E+17
0x2fdca38eb3025e47052fddeec69979f101b990de,1.6E+17
0x48d8c299ab625bd5e65ee82b5abac66b64fab7a4,1.6E+17
0x9660bc44dbeb52c917a6545665fef0a62b9679c6,1.6E+17
0x052fc432a4e9837470fc61aeb86e17875986faab,1.6E+17
0x207e0412967148623711dfce93375fe31ba54ffb,1.6E+17
0xdb964187ba87b443e58d915291d18d4efd99eb47,1.59561E+17
0x7715e15a47148a74d2b2315549581d09143ca89c,1.5913E+17
0xdee0e5a404c7dd8867493452df5d078a4ed9f563,1.59E+17
0xd0abe66cf9806260c7126055c25419fa033ce2af,1.58E+17
0x74d73cfcc9ab01543a14b14340079f3e0e68a37c,1.5752E+17
0x44887efc0c0b377dad59291d3b04fc919d683650,1.57424E+17
0x09316e54151282721acad8bff79dd542b318a5f9,1.57399E+17
0x63d818ff3c4ed90112c2fc09b10700b12971f912,1.5727E+17
0x520d936b3702eb0ffdc5e9b9ca8eeedbec1c37e8,1.57116E+17
0x510b540f473719f5ce68c2765d4383ad674a2331,1.56909E+17
0x103fc7ebe7a4986c57bec82ad9ba0633d943f300,1.56907E+17
0x4c6a29696d5342e2ac72f2e288276f9d01bc2df9,1.56677E+17
0xb4a8488915525f0632242ee9776372315f2ebc41,1.56475E+17
0xefbd42accced1584f507c4b86026e0c332e56036,1.56083E+17
0x61627a3ab9d517b336097d55552ce5aed2d4bbdc,1.56E+17
0x5ad07debd60141b61bd6f369e068b52f3729241e,1.55994E+17
0x4f8271205c10605859d7785fdb7f995d99720ed6,1.555E+17
0x0ffc665d620b1bf8dfdbe19b007442b2d63fc37d,1.55498E+17
0x86550d524920465c753b6efca3cde83f8fdb7381,1.55269E+17
0xdac0cd8beaae90fa796fbac90070c2a5dbbff078,1.5502E+17
0xe83b362ec84ff0178fa6a3d38059bae0b1a5412c,1.54756E+17
0x0525b9a9b727ee2ac29efc503462ababce24edc1,1.54736E+17
0x25dc4d1c79ba62d75d3560e99e81767d983cf9f4,1.54513E+17
0xf82a954db2a8783e0eea457207207465054c201d,1.54488E+17
0xc4163eb3b38f90725e9796b0c9dd782ea431e44f,1.54277E+17
0x1934d403e4416c4672c2c6b74679c64efee8cc6b,1.5392E+17
0x84869ddac9fa1447fcbcc189a588d243a962c7de,1.53653E+17
0xef79f7d0ecf443c4a7cf4042f56debfdf0df70d5,1.53015E+17
0x016ff8f173f5f3e979588261aee1d8916e4fd977,1.53E+17
0xdf957f614e07a5f1c5c45315bac859920341fdc6,1.52892E+17
0xb3bc5f9ab55406ae4a5be567832768a044b72092,1.5244E+17
0xd8b66b5bacd1e749816f857a41b10ecc4193ec8b,1.52235E+17
0x32c059e306eb805e5c761b164a15bd984e7a0805,1.52211E+17
0x084f81776089a799e7c52a4465b71bcf55c97bc4,1.52147E+17
0xcf12c03d52da4b2cfddf80bb34fa84b0db3d8dec,1.52042E+17
0x3cb330c5e95eb21ed22d3228cd10ef92f73f63a6,1.51731E+17
0x00426aa34fd36b14cdd90e0a7c39da03bd9ae40b,1.514E+17
0xe0fd651ff82e5f5f1409ccd5a8867a4394207855,1.513E+17
0x0ec96bd90009e7a2f6a812266fef739d4472f7ac,1.50791E+17
0x29b85bca96cc428270bf2723ff3b062c9d24ef69,1.50711E+17
0x920d638404eb92fa09c32023496296b4e6ba5d16,1.50653E+17
0xde320842de382469797324d02e0b6e107656645e,1.50492E+17
0xbe56c97bb59a75f86ad19feb12e3dc3b7adbd61a,1.50418E+17
0xe48eded89c936fa9d602dbd35300429ad27deb5d,1.50406E+17
0xe640477f3185e30f2f9518791bd3458af0b8e8ab,1.50371E+17
0xf5fee722565278fe07ddeda9da47952a98276081,1.50256E+17
0xb25264e0d1d1ac565ba7732b592a322016c3114b,1.50227E+17
0x02cfd531359a0083fd487ff81baf93466b6a596e,1.50203E+17
0xd759e6ce5cc373ae199da0ad2abbba148b6a30fa,1.50188E+17
0x73638cc3ad1b19c841f8545b86bf3f15e3a3e411,1.50182E+17
0x7f951f59384e88f5ccb1112087263f871eb16d16,1.50181E+17
0x5b6df1b28a3dbbe2e76fb896d17015e52b43226e,1.50139E+17
0xe600a113c30e8839d95f6f7f078d9df722a95f6b,1.5013E+17
0xf3ff112fab403a9a0c2049453620892a12661019,1.50123E+17
0x098fdeee8a5c46d0fde20d5429422ce541e3e788,1.50122E+17
0x1f5215c7598e7ba3a93f15b6b74fb95af38c1fb2,1.50121E+17
0x0fce4142037fb011795a334c682747593d8d90c2,1.50121E+17
0x43cc2568f075847f645ffa37c9b0f0450337f799,1.50103E+17
0x581ab6f62d06832a4b81606bc25de92a0db2d65d,1.50057E+17
0x8258628b942f868eb47304e81fe4c414171051a7,1.50047E+17
0x6c240155df25d365e4254fdcf70c93f00d9fc285,1.50042E+17
0x0481d8692bee1c7211bd9be468075e9364ff929a,1.5E+17
0x187417c632823354cb3a2e100056166ff8e2bb77,1.5E+17
0x06b83587cfc74b7d60a183bad905d932816ee655,1.5E+17
0x0c93aed13bb59fa4b3b0a95a98c4b179aae58159,1.5E+17
0x2360ab3842b533237572527687e14ddcd6f243ec,1.5E+17
0x2ff3819f8772cac175449f8963aed89ff7bef9a5,1.5E+17
0x4c0d99e9907ba730880781c3cff7abdf6ba6bc77,1.5E+17
0x54b50d3693894e97d7ff5d832d34a4c112af066b,1.5E+17
0x808e9158aa246642f95499456d6c9807c94f7c6c,1.5E+17
0x0ab0e9b49adb7fb34c6a1168cccc18126286dc60,1.5E+17
0xbc08311e096d4cf18450df14a5fee7cd7244f40a,1.5E+17
0xc305587d96a8e1a54edbe7295c3c41282cc55abd,1.5E+17
0x06624329d190a6a0af10c33c1ba61a8c3e490ce6,1.5E+17
0x06bd9b9100b69936bc85a41e476dc2d337e4f833,1.4995E+17
0xbdf0ebab7849e8879268af5d2882927b12426e36,1.49853E+17
0x5425d5845630c9219393a21c3d11210cba25bd40,1.49833E+17
0xfcb1a5e964245810a3f187ee9f7e670a40770113,1.49804E+17
0x48d3353563734fa48b34c8557f85a3f026af6712,1.49658E+17
0xab79ffe659c147b326e07a60dec29d1e70e2d8de,1.49093E+17
0x0bc440e90e33e3d7e972ef42a946c8e836ab55cc,1.4902E+17
0x0b52e9a277d69028ccc156df7581696b055c1039,1.49E+17
0xc2f7a200b0e070e3b726ed4efcaa32556fe61860,1.49E+17
0xf4332d5802716e7b85c7b2cf9d9409bc453e9ce5,1.48607E+17
